Item ID,Barcode,Title,Author,Genre
22359731,37365003161753,The essential Elizabeth Stone : a novel,"Banash, Jennifer",Literary Fiction
21248825,37365003113556,The magic kingdom,"Banks, Russell 1940-",Literary Fiction
22021627,37365003131095,American spirits,"Banks, Russell 1940-2023",Literary Fiction
20609815,37365002966251,In another light : a novel,"Banner, A. J.",Thriller
19425207,37365002883720,The poison garden,"Banner, A. J.",Thriller
20181545,37365002927758,When I ran away,"Bannister, Ilona",Literary Fiction
21156706,37365003097098,The singularities,"Banville, John",Literary Fiction
20799666,37365003023755,When we were birds : a novel,"Banwo, Ayanna Lloyd",Fantasy
22522060,37365003182742,Comedic timing,"Barath, Upasna",Romance
19311313,37365002878985,A girl named Anna : a novel,"Barber, Lizzy",Thriller
21067437,37365003036104,Out of her depth,"Barber, Lizzy",Thriller
14831578,37365002540643,The elegance of the hedgehog,"Barbery, Muriel 1969-",Literary Fiction
18574982,37365002818577,A noise downstairs : a novel,"Barclay, Linwood",Thriller
16444508,37365002646143,Broken promise,"Barclay, Linwood",Thriller
19442719,37365002885857,Elevator pitch : a novel,"Barclay, Linwood",Thriller
20270816,37365002931917,Find you first : a novel,"Barclay, Linwood",Thriller
20925947,37365003046970,Take your breath away : a novel,"Barclay, Linwood",Thriller
21598433,37365003042110,The lie maker : a novel,"Barclay, Linwood",Thriller
15023818,37365002552150,A tap on the window,"Barclay, Linwood.",Thriller
323748,37365002381873,Never look away,"Barclay, Linwood.",Thriller
1986499,37365002463663,The accident : a novel,"Barclay, Linwood.",Thriller
14171935,37365002503898,Trust your eyes : a thriller,"Barclay, Linwood.",Thriller
20422294,37365002948499,Sweet bliss,"Bardsley, Jennifer",Romance
20550807,37365002965311,Good catch,"Bardsley, Jennifer",Romance
19430349,37365002886129,Ninth house,"Bardugo, Leigh",Fantasy
21534543,37365003040205,A heart worth stealing,"Barker, Joanna L. 1990-",Romance
22346060,37365003162546,So true a love,"Barker, Joanna L. 1990-",Romance
21986734,37365003129156,My name was Eden : a novel,"Barker-White, Eleanor",Thriller
18722885,37365002834699,The silence of the girls : a novel,"Barker, Pat 1943-",Historical Fiction
20424886,37365002954059,The women of Troy : a novel,"Barker, Pat 1943-",Historical Fiction
22474898,37365003177619,The voyage home : a novel,"Barker, Pat 1943-",Historical Fiction
19972756,37365003000670,Dracula's child,"Barnes, Jonathan 1979-",Horror
18360589,37365002803538,The only story,"Barnes, Julian.",Literary Fiction
21210680,37365003097668,When stone wings fly,"Barnett, Karen 1969-",Christian Fiction
21689346,37365003062191,Western alliances,"Barnhardt, Wilton",Literary Fiction
19144325,37365002868796,The unbreakables : a novel,"Barr, Lisa",Literary Fiction
20858306,37365003026576,Woman on fire : a novel,"Barr, Lisa",Thriller
22022179,37365003129107,The friendship study,"Barrett, Ruby",Romance
21141133,37365003089996,Mystic wind : a legal thriller,"Barretto, James",Thriller
21054508,37365003081654,Kit Mcbride gets a wife,"Barry, Amy",Romance
21651607,37365003064890,Marrying off Morgan McBride,"Barry, Amy",Romance
21207424,37365003102195,Double exposure,"Barry, Ava",Thriller
20181546,37365002926248,Windhall,"Barry, Ava",Thriller
21519147,37365003038712,Swamp story : a novel,"Barry, Dave",Mystery
22263069,37365003151044,The heart in winter : a novel,"Barry, Kevin 1969-",Western
19655178,37365002905093,We ride upon sticks,"Barry, Quan",Fantasy
19803753,37365002913089,A thousand moons : a novel,"Barry, Sebastian 1955-",Historical Fiction
21402537,37365003119280,Old God's time,"Barry, Sebastian 1955-",Literary Fiction
21418221,37365003113903,Everything is just beginning : a novel,"Bartels, Erin 1980-",Christian Fiction
18888586,37365002844979,We hope for better things,"Bartels, Erin 1980-",Christian Fiction
20975049,37365003050121,Local gone missing,"Barton, Fiona",Mystery
22338023,37365003160672,Talking to strangers,"Barton, Fiona",Mystery
18854913,37365002844854,The suspect,"Barton, Fiona",Mystery
16846506,37365002679474,The widow,"Barton, Fiona",Mystery
17699325,37365002752107,The child,"Barton, Fiona.",Mystery
19655180,37365002905572,The herd : a novel,"Bartz, Andrea",Thriller
18911942,37365002849465,The lost night : a novel,"Bartz, Andrea",Thriller
20390129,37365002949570,We were never here : a novel,"Bartz, Andrea",Thriller
21369120,37365003056466,The writing retreat : a novel,"Bartz, Julia",Thriller
21721473,37365003067968,Swim home to the vanished,"Basham, Brendan Shay",Literary Fiction
21292788,37365003106741,"Authentically, Izzy : a novel","Basham, Pepper",Christian Fiction
21689482,37365003064726,"Positively, Penelope : a novel","Basham, Pepper",Christian Fiction
20771684,37365002976565,A letter to three witches,"Bass, Elizabeth 1965-",Fantasy
22049079,37365003130030,Ready or not : a novel,"Bastone, Cara",Romance
20925900,37365003052903,Either/or,"Batuman, Elif 1977-",Literary Fiction
17601035,37365002728511,The idiot,"Batuman, Elif 1977-",Literary Fiction
20166337,37365002922189,Exit,"Bauer, Belinda 1962-",Thriller
18594941,37365002820060,Snap,"Bauer, Belinda 1962-",Thriller
20962106,37365003049495,Girls they write songs about,"Bauer, Carlene",Literary Fiction
20925926,37365003053711,Seven steeples,"Baume, Sara",Literary Fiction
20962096,37365003049719,Jackie & me : a novel,"Bayard, Louis",Historical Fiction
22390381,37365003164567,The Wildes : a novel in five acts,"Bayard, Louis",Historical Fiction
20608895,37365002966699,A season for second chances,"Bayliss, Jenny",Romance
20270980,37365002932899,A good mother : a novel,"Bazelon, Lara 1974-",Thriller
22021620,37365003132226,The divorcÃ©es,"Beaird, Rowan",Historical Fiction
22072750,37365003134545,The garden : a novel,"Beams, Clare",Literary Fiction
19585674,37365002900649,The illness lesson : a novel,"Beams, Clare",Historical Fiction
22437702,37365003179466,The deadening : a novel,"Beane, Jim 1953-",Horror
19863834,37365003004060,Florence Adler swims forever,"Beanland, Rachel",Historical Fiction
21460773,37365003037946,The house is on fire,"Beanland, Rachel",Historical Fiction
20550950,37365002965790,The ballad of Laurel Springs,"Beard, Janet",Historical Fiction
18059451,37365002773335,Dare to remember,"Beard, Susanna",Thriller
21651918,37365003061003,Onlookers : stories,"Beattie, Ann",Literary Fiction
21260838,37365003100454,Take it from me : a novel,"Beck, Jamie",Romance
21160514,37365003090457,The winter orphans,"Beck, Kristin 1979-",Historical Fiction
19506981,37365002890592,If only I could tell you,"Beckerman, Hannah",Literary Fiction
20411974,37365002946972,When we meet again,"Beecham, Caroline",Historical Fiction
22430170,37365003172321,The memory dress,"Beer, Jade",Literary Fiction
20690169,37365002973752,And they lived happily ever after,"Beharrie, Therese",Romance
21749039,37365003066770,Single dads club,"Beharrie, Therese",Romance
16846472,37365002680902,Carry me : a novel,"Behrens, Peter 1954-",Historical Fiction
20912576,37365003032954,Revenge of the scapegoat,"Beilin, Caren",Literary Fiction
21059682,37365003081639,The deal goes down,"Beinhart, Larry",Thriller
19595914,37365002894859,Husband material : a novel,"Belden, Emily",Romance
20962081,37365003050477,Ashton Hall : a novel,"Belfer, Lauren",Mystery
22022193,37365003129826,A lady's guide to marvels and misadventure : a novel,"Bell, Angela",Romance
21543500,37365003057720,The disenchantment,"Bell, Celia",Historical Fiction
20715650,37365002975518,All I want : a novel,"Bell, Darcey",Thriller
19770964,37365002908360,Something she's not telling us : a novel,"Bell, Darcey",Thriller
21485300,37365003117862,Woman of the year : a novel,"Bell, Darcey",Thriller
17631390,37365002733131,A simple favor : a novel,"Bell, Darcey.",Thriller
21689508,37365003064742,Try not to breathe,"Bell, David 1969 November 17-",Thriller
20389661,37365002953267,The wildest ride,"Bell, Marcella",Romance
20424925,37365002954018,Appleseed : a novel,"Bell, Matt 1980-",Sci Fi
20643880,37365002973414,Sea Hawke,"Bell, Ted",Thriller
19245224,37365002875866,Dear wife,"Belle, Kimberly",Thriller
20643875,37365002974339,My darling husband,"Belle, Kimberly",Thriller
19814859,37365002915266,Stranger in the lake,"Belle, Kimberly",Thriller
22229139,37365003145467,The Paris widow,"Belle, Kimberly",Thriller
21251287,37365003105198,The personal assistant,"Belle, Kimberly",Thriller
22072364,37365003134339,Young rich widows : a novel,"Belle, Kimberly",Thriller
17487536,37365002719940,The marriage lie,"Belle, Kimberly.",Thriller
21585451,37365003058389,The fiancÃ©e farce : a novel,"Bellefleur, Alexandria",Romance
22072353,37365003141607,"Truly, madly, deeply : a novel","Bellefleur, Alexandria",Romance
21583166,37365003043357,Emma of 83rd Street,"Bellezza, Audrey",Romance
4104976,37365000056188,Miss Mapp : a novel,"Benson, E. F. (Edward Frederic) 1867-1940",Literary Fiction
4027694,37365002705782,Jaws,"Benchley, Peter",Horror
19863873,37365002995771,The butterfly lampshade : a novel,"Bender, Aimee",Literary Fiction
22123684,37365003133984,The good deed : a novel,"Benedict, Helen",Literary Fiction
20715841,37365002975203,Her hidden genius : a novel,"Benedict, Marie",Historical Fiction
19568538,37365002894586,Lady Clementine : a novel,"Benedict, Marie",Historical Fiction
21369085,37365003111527,The Mitford affair : a novel,"Benedict, Marie",Historical Fiction
21651874,37365003064643,The first ladies,"Benedict, Marie",Historical Fiction
20134526,37365003018342,The mystery of Mrs. Christie : a novel,"Benedict, Marie",Historical Fiction
20284361,37365002943201,The personal librarian,"Benedict, Marie",Historical Fiction
18262586,37365002790313,The immortalists,"Benjamin, Chloe",Literary Fiction
19063823,37365002863011,Mistress of the Ritz : a novel,"Benjamin, Melanie 1962-",Historical Fiction
14526130,37365002520702,The aviator's wife : a novel,"Benjamin, Melanie 1962-",Historical Fiction
20107554,37365003012527,The children's blizzard : a novel,"Benjamin, Melanie 1962-",Historical Fiction
19761072,37365002914855,The vanishing half,"Bennett, Brit",Literary Fiction
20782597,37365003021734,Checkout 19,"Bennett, Claire-Louise",Literary Fiction
22209891,37365003144205,Barely even friends : a novel,"Bennett, Mae",Romance
21315628,37365003109521,Better the blood,"Bennett, Michael 1964-",Thriller
22198004,37365003143181,Return to blood,"Bennett, Michael 1964-",Thriller
20925944,37365003049065,The eighty-year-old sorority girls,"Benoit, Robin",Literary Fiction
19972120,37365002998478,The mighty oak,"Bens, Jeff W.",Literary Fiction
19972125,37365002998692,Mountain laurel,"Benton, Lori",Christian Fiction
20665077,37365002973356,Shiloh : a Kindred novel,"Benton, Lori",Christian Fiction
2678335,37365004249987,The year of pleasures : a novel,"Berg, Elizabeth.",Literary Fiction
4085344,37365004254722,Trophy house,"Bernays, Anne.",Literary Fiction
1426888,37365004248336,Dark eye : a novel,"Bernhardt, William 1960-",Thriller
1894748,37365000058234,Murder one,"Bernhardt, William 1960-",Thriller
20143038,37365003018250,The power couple,"Berenson, Alex",Thriller
18230490,37365002789273,The deceivers,"Berenson, Alex.",Thriller
21625261,37365003044124,The postcard,"Berest, Anne 1979-",Historical Fiction
21402554,37365003117672,Earth's the right place for love : a novel,"Berg, Elizabeth",Literary Fiction
18722785,37365002837296,Night of miracles : a novel,"Berg, Elizabeth",Literary Fiction
19430423,37365002888406,The confession club : a novel,"Berg, Elizabeth",Literary Fiction
2805396,37365004271676,Dream when you're feeling blue : a novel,"Berg, Elizabeth.",Literary Fiction
14645504,37365004281097,Tapestry of fortunes : a novel,"Berg, Elizabeth.",Literary Fiction
18071974,37365002778219,The story of Arthur Truluv : a novel,"Berg, Elizabeth.",Literary Fiction
22522153,37365003181876,Mona acts out : a novel,"Berlinski, Mischa 1973-",Literary Fiction
19908821,37365002996340,The comeback,"Berman, Ella",Literary Fiction
1731433,37365004269316,Capitol threat : a novel,"Bernhardt, William 1960-",Thriller
21348616,37365003110941,The blue window : a novel,"Berne, Suzanne",Literary Fiction
21745244,37365003070350,Dark ride : a thriller,"Berney, Louis",Thriller
18675164,37365002828642,November road : a novel,"Berney, Louis",Thriller
1752277,37365002371577,The Paris vendetta : a novel,"Berry, Steve 1955-",Thriller
18581043,37365002819799,A double life,"Berry, Flynn 1986-",Thriller
20194927,37365002929044,Northern spy,"Berry, Flynn 1986-",Thriller
22244154,37365003148297,Trust her,"Berry, Flynn 1986-",Thriller
21596436,37365003041310,The peacock and the sparrow : a novel,"Berry, I. S.",Thriller
21358619,37365003110222,Off the deep end : a thriller,"Berry, Lucinda",Thriller
20360119,37365002944159,The secrets of us,"Berry, Lucinda",Thriller
1369410,37365002448938,The Jefferson key : a novel,"Berry, Steve 1955-",Thriller
15543325,37365002587875,The Lincoln myth : a novel,"Berry, Steve 1955-",Thriller
17643924,37365002733669,The Lost Order,"Berry, Steve 1955-",Thriller
20962132,37365003050220,The omega factor,"Berry, Steve 1955-",Thriller
20163069,37365003019274,The kaiser's web,"Berry, Steve 1955-",Thriller
21369097,37365003056300,The last kingdom,"Berry, Steve 1955-",Thriller
21986718,37365003126459,The Atlas Maneuver,"Berry, Steve 1955-",Thriller
21643602,37365003060138,The 9th man,"Berry, Steve 1955-",Thriller
22437704,37365003168782,Dirty Diana : a novel,"Besser, Jen",Romance
20390025,37365002948341,Fierce little thing,"Beverly-Whittemore, Miranda",Thriller
15543343,37365002587834,Bittersweet : a novel,"Beverly-Whittemore, Miranda.",Thriller
20782545,37365003023474,Seeking fortune elsewhere : stories,"Bhanoo, Sindya",Literary Fiction
20975059,37365003045295,The most precious substance on earth,"Bhat, Shashi",Literary Fiction
22353612,37365003160946,The book swap,"Bickers, Tessa",Romance
22356273,37365003161662,Madwoman : a novel,"Bieker, Chelsea 1987-",Literary Fiction
17759417,37365002742843,The last days of CafÃ© Leila : a novel,"Bijan, Donia",Literary Fiction
20575559,37365004263186,Bed rest,"Bilston, Sarah.",Literary Fiction
21438122,37365003116609,The strangers,"Bilbao, Jon",Literary Fiction
21581028,37365003040502,Back to the dirt,"Bill, Frank 1974-",Literary Fiction
21485039,37365003117953,Hotel of secrets : a novel,"Biller, Diana",Romance
22072307,37365003139700,Effie Olsen's summer special,"Bilow, Rochelle",Romance
19574104,37365002902439,Dreamland,"Bilyeau, Nancy",Thriller
18881125,37365002844276,The blue,"Bilyeau, Nancy",Thriller
2573269,37365004245456,Nights of rain and stars,"Binchy, Maeve 1940-2012",Literary Fiction
2555875,37365002078271,Quentins,"Binchy, Maeve 1940-2012",Literary Fiction
4090006,37365001319957,Tara Road,"Binchy, Maeve 1940-2012",Literary Fiction
3928985,37365004269589,Whitethorn Woods,"Binchy, Maeve 1940-2012",Literary Fiction
14449691,37365004280941,A week in winter,"Binchy, Maeve 1940-2012",Literary Fiction
15455210,37365004282608,Chestnut Street,"Binchy, Maeve 1940-2012",Literary Fiction
4131044,37365002884405,Evening class,"Binchy, Maeve 1940-2012",Literary Fiction
1980262,37365004277996,Minding Frankie,"Binchy, Maeve 1940-2012",Literary Fiction
314852,37365002792053,The glass lake,"Binchy, Maeve 1940-2012",Literary Fiction
20468362,37365002958472,Civilizations,"Binet, Laurent",Sci Fi
21460807,37365003037649,Ã‰milienne,"Ewen, Pamela Binnings 1944-",Historical Fiction
20953333,37365003046103,The white girl : a novel,"Birch, Tony 1957-",Literary Fiction
21534549,37365003043118,The last word,"Birchall, Katy",Romance
20255443,37365002931271,The secret bridesmaid,"Birchall, Katy",Romance
20835310,37365003046236,The wedding season,"Birchall, Katy",Romance
21479686,37365003118373,I love it when you lie,"Bird, Kristen",Thriller
20858312,37365003026261,The night she went missing : a novel,"Bird, Kristen",Thriller
20855274,37365003032343,Last dance on the starlight pier,"Bird, Sarah",Historical Fiction
20855271,37365003032269,Probably Ruby : a novel,"Bird-Wilson, Lisa",Literary Fiction
